,fsk_rssi,voltage,current,altitude,latitude,longitude,tas,gps_used,fix_type,satellites_num,roll,yaw,pitch,motor_status,imu_status,gps_status,cgps_used,press_compass_status,f_mode,gps_pos_used,vehicle_type,error_flags1,gps_accH
20140120 15:33:42:895,-45,11.5,0.0,10.1,-23.560122,-46.723125,1.7203779,true,3,18,2.76,323.2,10.69,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:42:981,-45,11.5,0.0,10.13,-23.56012,-46.723125,2.2563908,true,3,18,2.49,321.4,9.31,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:43:239,-39,11.5,0.0,10.19,-23.560118,-46.72313,2.6120489,true,3,18,4.51,310.37,6.91,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:43:341,-39,11.5,0.0,10.2,-23.560114,-46.723137,2.9908192,true,3,18,4.46,305.99,6.81,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:44:658,-51,11.5,0.0,10.42,-23.56009,-46.723175,4.4562316,true,3,18,-0.56,304.75,5.85,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:44:834,-62,11.5,0.0,10.55,-23.560085,-46.723183,4.661888,true,3,18,-3.02,304.36,4.88,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:45:215,-51,11.4,0.0,10.84,-23.560076,-46.723198,4.967595,true,3,18,-3.2,302.16998,-9.64,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:45:539,-49,11.5,0.0,11.37,-23.560068,-46.723213,4.490746,true,3,18,-6.49,302.09,-12.13,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:46:243,-62,11.3,0.0,12.57,-23.560059,-46.723236,3.6292286,true,3,18,-11.26,300.66998,9.01,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:46:331,-53,11.4,0.0,12.66,-23.560059,-46.723236,3.5516899,true,3,18,-9.57,299.78998,7.63,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:46:428,-59,11.4,0.0,12.96,-23.560059,-46.723244,3.8952534,true,3,18,-7.92,299.11,6.1,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:46:669,-54,11.4,0.0,13.2,-23.560059,-46.723244,3.850831,true,3,18,-3.68,297.32,1.47,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:46:797,-60,11.4,0.0,13.96,-23.560059,-46.72326,4.425472,true,3,18,-2.45,295.76,-0.62,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:47:000,-56,11.4,0.0,14.47,-23.560059,-46.723267,4.460717,true,3,18,-2.39,295.0,0.24,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:47:192,-64,11.4,0.0,15.04,-23.560059,-46.723278,4.44,true,3,18,-2.94,294.57,1.64,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:47:408,-63,11.4,0.0,15.64,-23.560059,-46.723286,4.421131,true,3,18,-2.76,294.34,3.13,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:47:503,-58,11.4,0.0,15.88,-23.560059,-46.723286,4.421131,true,3,18,-2.56,294.26,3.91,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:47:776,-51,11.4,0.0,16.66,-23.560059,-46.723305,4.608514,true,3,18,-1.68,294.49,8.27,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:47:871,-58,11.5,0.0,16.93,-23.560059,-46.723305,4.608514,true,3,18,-1.23,294.47998,9.37,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:48:072,-52,11.4,0.0,17.56,-23.560059,-46.723312,4.8134813,true,3,18,0.44,294.39,9.85,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:48:304,-70,11.4,0.0,18.1,-23.560059,-46.723324,5.084978,true,3,18,2.33,294.43,7.59,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:48:515,-67,11.4,0.0,18.63,-23.56006,-46.72333,5.3321667,true,3,18,3.53,294.47,6.58,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:48:643,-70,11.4,0.0,18.91,-23.56006,-46.723343,5.557059,true,3,18,4.45,294.68,5.95,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:48:809,-72,11.4,0.0,19.41,-23.56006,-46.723354,5.6917224,true,3,18,5.41,295.02002,4.56,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:49:164,-62,11.4,0.0,20.5,-23.56006,-46.723377,5.9061747,true,3,18,4.95,294.75,4.55,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:49:573,-61,11.4,0.0,21.33,-23.560059,-46.72339,5.9869356,true,3,18,2.86,293.9,3.33,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:49:750,-67,11.5,0.0,21.88,-23.560059,-46.723404,6.027968,true,3,18,2.04,293.12,3.89,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:49:969,-74,11.4,0.0,22.72,-23.560057,-46.723423,6.1622887,true,3,18,2.07,291.72,5.24,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:50:551,-63,11.4,0.0,24.21,-23.560053,-46.72346,6.475801,true,3,18,5.75,291.05,2.44,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:51:056,-56,11.6,0.0,25.43,-23.56005,-46.723488,6.516701,true,3,18,6.93,291.3,-21.62,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:51:171,-63,11.6,0.0,25.69,-23.56005,-46.723503,6.2539587,true,3,18,6.39,290.86,-29.05,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:52:672,-64,11.5,0.0,26.93,-23.560041,-46.72353,0.84214014,true,3,18,-10.39,297.43,-12.0,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:53:033,-63,11.5,0.0,26.93,-23.56005,-46.72353,1.7826385,true,3,18,1.9,298.63,-18.09,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:53:325,-60,11.5,0.0,26.98,-23.560055,-46.723522,2.4007082,true,3,18,1.68,297.96002,-14.91,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:53:672,-58,11.5,0.0,27.01,-23.560059,-46.723522,2.795085,true,3,19,-1.0,296.46002,-12.53,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:53:823,-60,11.5,0.0,27.09,-23.56006,-46.72352,3.0583165,true,3,19,-0.91,296.25,-12.01,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:54:039,-55,11.5,0.0,27.14,-23.560064,-46.72351,3.3236275,true,3,19,0.4,296.58002,-12.42,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:54:097,-56,11.5,0.0,27.14,-23.560064,-46.72351,3.352611,true,3,19,1.28,296.8,-12.4,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:54:317,-60,11.5,0.0,27.14,-23.560068,-46.723503,3.6285121,true,3,19,4.3,297.03,-11.88,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:54:496,-70,11.5,0.0,27.17,-23.560072,-46.7235,3.8571622,true,3,19,5.93,296.81,-10.82,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:54:767,-65,11.5,0.0,27.15,-23.560076,-46.72349,4.0279646,true,3,19,4.97,296.36,-10.63,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:54:907,-58,11.5,0.0,27.17,-23.56008,-46.723484,4.253281,true,3,19,2.43,296.35,-11.71,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:55:013,-58,11.5,0.0,27.19,-23.56008,-46.723476,4.525804,true,3,19,1.45,296.49,-12.29,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:55:097,-63,11.5,0.0,27.19,-23.56008,-46.723476,4.4999223,true,3,19,1.17,296.65,-12.32,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:55:507,-61,11.5,0.0,27.14,-23.560087,-46.723457,5.049406,true,3,19,5.07,296.39,-8.97,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:55:740,-70,11.5,0.0,27.05,-23.56009,-46.723446,5.3212404,true,3,19,6.37,295.45,-5.75,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:55:979,-67,11.5,0.0,26.94,-23.560091,-46.723423,5.6011605,true,3,19,5.02,294.35,-4.37,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:56:176,-56,11.5,0.0,26.91,-23.560093,-46.723415,5.62008,true,3,19,2.99,294.78998,-5.82,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:58:256,-66,11.5,0.0,26.97,-23.560108,-46.723305,3.6210632,true,3,19,9.5,295.28998,-20.21,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:59:057,-51,11.5,0.0,26.84,-23.560112,-46.723274,4.917418,true,3,19,-13.28,295.32,9.93,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:59:150,-48,11.5,0.0,26.82,-23.560112,-46.723274,4.9374585,true,3,19,-14.5,294.63,18.21,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:59:238,-51,11.5,0.0,26.78,-23.560114,-46.723263,5.116493,true,3,19,-14.5,294.4,23.03,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:59:440,-60,11.4,0.0,26.69,-23.560116,-46.723255,4.7480206,true,3,19,-9.78,295.66998,26.98,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:59:563,-54,11.4,0.0,26.69,-23.560118,-46.723248,3.924398,true,3,19,-6.74,296.43,27.48,15,225,1,3,21,3,false,2,32,0.35
20140120 15:33:59:785,-58,11.5,0.0,26.67,-23.56012,-46.723244,3.010598,true,3,19,0.06,297.75,19.63,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:00:093,-56,11.5,0.0,26.8,-23.560122,-46.72324,2.2424316,true,3,19,17.07,297.47998,-2.58,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:00:233,-54,11.5,0.0,26.89,-23.560123,-46.723236,1.647574,true,3,19,14.24,294.15,-7.92,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:00:684,-45,11.5,0.0,26.94,-23.560123,-46.723232,1.5195394,true,3,20,-2.6,293.75,-2.13,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:00:817,-54,11.5,0.0,26.98,-23.560123,-46.72323,1.6542068,true,3,20,-6.59,295.22998,1.12,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:01:052,-44,11.5,0.0,27.02,-23.560122,-46.723225,1.6395427,true,3,20,-8.18,296.2,2.5,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:01:219,-46,11.5,0.0,27.06,-23.560122,-46.723225,1.5474172,true,3,20,-6.59,296.59,3.12,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:01:528,-46,11.5,0.0,26.99,-23.560122,-46.723217,1.1600431,true,3,20,-2.02,295.96002,2.37,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:01:662,-47,11.5,0.0,26.98,-23.560122,-46.723217,1.1600431,true,3,20,-0.96,295.58002,2.21,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:01:775,-45,11.5,0.0,27.01,-23.560122,-46.723217,1.0112369,true,3,20,0.04,295.28998,1.88,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:01:824,-45,11.5,0.0,27.0,-23.560122,-46.723217,1.0112369,true,3,20,0.85,295.1,1.62,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:02:002,-46,11.5,0.0,26.97,-23.560122,-46.723213,0.89,true,3,20,1.44,294.83002,0.55,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:02:214,-52,11.5,0.0,26.92,-23.560122,-46.723213,0.75059974,true,3,20,-0.02,294.77002,0.04,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:02:404,-51,11.4,0.0,26.89,-23.560122,-46.72321,0.63150615,true,3,20,-1.45,295.28998,-0.31,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:02:752,-49,11.4,0.0,26.82,-23.560122,-46.72321,0.53366655,true,3,20,-1.72,296.0,-1.38,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:03:887,-45,11.5,0.0,26.88,-23.56012,-46.723206,0.24698178,true,3,20,-1.41,294.66,-2.17,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:05:175,-48,11.5,0.0,26.82,-23.56012,-46.723206,0.06403124,true,3,20,0.22,294.44,-1.68,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:05:280,-49,11.4,0.0,26.81,-23.56012,-46.723206,0.06403124,true,3,20,0.49,294.41,-1.93,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:05:526,-46,11.4,0.0,26.76,-23.56012,-46.723206,0.072111025,true,3,20,0.65,294.34,-2.21,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:05:855,-46,11.5,0.0,26.73,-23.56012,-46.723206,0.086023256,true,3,20,0.12,294.22,-1.74,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:06:050,-48,11.5,0.0,26.71,-23.56012,-46.723206,0.1029563,true,3,20,-0.13,294.34,-0.84,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:06:263,-45,11.5,0.0,26.73,-23.56012,-46.723206,0.10440307,true,3,20,-0.08,294.39,-0.52,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:06:498,-48,11.5,0.0,26.71,-23.56012,-46.723206,0.1029563,true,3,20,-0.33,294.36,-0.47,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:06:712,-47,11.5,0.0,26.7,-23.560122,-46.723206,0.09848858,true,3,20,-0.42,294.31,-0.4,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:06:858,-46,11.4,0.0,26.69,-23.560122,-46.723206,0.1,true,3,20,-0.29,294.34,-0.37,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:06:934,-45,11.5,0.0,26.7,-23.560122,-46.723206,0.11313708,true,3,20,-0.2,294.41,-0.61,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:07:134,-45,11.4,0.0,26.7,-23.560122,-46.723206,0.10630146,true,3,20,0.36,294.6,-0.52,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:07:339,-49,11.5,0.0,26.76,-23.560122,-46.723206,0.1029563,true,3,20,0.5,294.72998,-0.56,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:07:533,-45,11.5,0.0,26.78,-23.560122,-46.723206,0.086023256,true,3,20,0.96,294.93,-0.81,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:07:852,-47,11.4,0.0,26.75,-23.560122,-46.723206,0.05830952,true,3,20,0.86,295.24,-0.6,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:07:937,-45,11.4,0.0,26.74,-23.560122,-46.723206,0.031622775,true,3,20,0.36,295.66,-0.41,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:08:321,-47,11.4,0.0,26.76,-23.560122,-46.723206,0.036055513,true,3,20,-0.19,296.15,-1.16,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:08:545,-47,11.4,0.0,26.77,-23.560122,-46.723206,0.022360679,true,3,20,-0.4,296.37,-1.11,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:08:857,-48,11.4,0.0,26.76,-23.560122,-46.7232,0.022360679,true,3,20,0.86,296.64,-0.87,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:10:017,-45,11.4,0.0,26.8,-23.560122,-46.7232,0.086023256,true,3,20,0.03,313.55,-1.19,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:11:201,-49,11.5,0.0,26.93,-23.560122,-46.7232,0.089442715,true,3,20,1.12,311.58002,0.0,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:12:117,-43,11.4,0.0,26.8,-23.560123,-46.7232,0.06324555,true,3,20,1.83,310.46002,-0.41,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:12:293,-45,11.4,0.0,26.78,-23.560123,-46.7232,0.02828427,true,3,20,1.46,309.78,-0.59,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:12:875,-46,11.4,0.0,26.86,-23.560123,-46.7232,0.070710674,true,3,20,0.4,310.22,-1.44,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:13:070,-49,11.4,0.0,26.87,-23.560123,-46.7232,0.10049876,true,3,20,-0.15,310.78998,-1.04,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:13:299,-48,11.4,0.0,26.85,-23.560122,-46.7232,0.1118034,true,3,20,-0.4,311.24,-0.64,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:13:368,-49,11.4,0.0,26.85,-23.560122,-46.7232,0.114017546,true,3,20,-0.41,311.34,-0.32,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:13:555,-54,11.4,0.0,26.8,-23.560122,-46.7232,0.09486833,true,3,20,-0.13,311.47,-0.19,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:13:762,-49,11.4,0.0,26.77,-23.560122,-46.7232,0.09055385,true,3,20,-0.21,312.25,-0.47,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:13:957,-48,11.4,0.0,26.78,-23.560122,-46.7232,0.06,true,3,20,0.27,316.87,-0.7,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:14:162,-53,11.4,0.0,26.8,-23.560122,-46.7232,0.044721358,true,3,20,0.81,321.58002,-0.85,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:14:260,-57,11.4,0.0,26.8,-23.560122,-46.7232,0.044721358,true,3,20,1.33,324.19,-1.09,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:14:578,-45,11.4,0.0,26.83,-23.560122,-46.7232,0.05656854,true,3,20,2.08,326.43,-12.83,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:14:837,-46,11.4,0.0,26.79,-23.560122,-46.7232,0.22203603,true,3,20,-0.13,325.84,-17.9,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:15:036,-53,11.5,0.0,26.86,-23.560122,-46.723198,0.73824114,true,3,20,-1.52,325.21,-3.46,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:15:238,-52,11.4,0.0,26.88,-23.560123,-46.723198,1.1884863,true,3,20,-3.09,323.54,6.45,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:15:845,-55,11.4,0.0,26.85,-23.560127,-46.723194,0.9571833,true,3,20,19.54,322.86,1.8,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:17:128,-54,11.4,0.0,26.97,-23.560123,-46.72318,0.95047355,true,3,20,1.07,325.56,2.72,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:17:208,-56,11.4,0.0,26.99,-23.560123,-46.72318,0.95047355,true,3,20,1.09,325.04,3.33,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:17:309,-52,11.4,0.0,26.91,-23.560123,-46.72318,0.8705171,true,3,20,2.87,324.38,2.86,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:18:422,-45,11.4,0.0,26.77,-23.56012,-46.723167,1.5864426,true,3,20,-6.73,312.91998,-4.88,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:18:538,-43,11.4,0.0,26.8,-23.56012,-46.723167,1.47136,true,3,20,-5.83,309.45,-3.94,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:18:896,-53,11.4,0.0,26.81,-23.560118,-46.723164,1.3805071,true,3,20,2.38,296.66998,8.78,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:19:100,-53,11.4,0.0,26.75,-23.560118,-46.72316,1.2701181,true,3,20,3.49,294.88,7.62,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:19:298,-54,11.4,0.0,26.71,-23.560116,-46.72316,1.0141499,true,3,20,2.48,293.21002,1.98,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:19:542,-47,11.4,0.0,26.71,-23.560116,-46.723156,0.762168,true,3,20,2.18,291.97,-2.49,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:19:702,-45,11.4,0.0,26.72,-23.560116,-46.723156,0.6239391,true,3,20,2.81,291.8,-3.44,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:19:882,-51,11.4,0.0,26.75,-23.560116,-46.723152,0.642573,true,3,20,2.6,291.91,-3.16,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:19:954,-51,11.4,0.0,26.76,-23.560116,-46.723152,0.642573,true,3,20,2.18,292.13,-2.03,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:20:390,-52,11.4,0.0,26.77,-23.560114,-46.72315,0.81596565,true,3,20,-0.91,293.44,2.22,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:20:499,-67,11.4,0.0,26.79,-23.560114,-46.72315,0.81596565,true,3,20,-1.29,293.58002,1.92,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:20:782,-56,11.4,0.0,26.8,-23.560112,-46.723145,0.6363961,true,3,20,1.2,293.4,1.58,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:21:281,-65,11.4,0.0,26.77,-23.560112,-46.723145,0.490408,true,3,20,2.14,292.18,1.37,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:21:395,-67,11.4,0.0,26.76,-23.560112,-46.723145,0.47010636,true,3,20,2.16,292.1,1.12,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:21:864,-62,11.4,0.0,26.82,-23.560112,-46.723145,0.400125,true,3,20,2.73,291.77002,1.97,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:23:367,-59,11.4,0.0,26.85,-23.560112,-46.72314,0.10049876,true,3,20,1.91,290.99,0.21,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:24:537,-56,11.4,0.0,26.86,-23.560112,-46.723137,0.08246211,true,3,20,1.24,292.16,0.58,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:24:749,-56,11.4,0.0,26.81,-23.560112,-46.723137,0.0728011,true,3,20,1.93,292.36,-0.08,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:24:835,-47,11.4,0.0,26.82,-23.560112,-46.723137,0.0728011,true,3,20,2.38,292.31,0.02,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:24:914,-51,11.4,0.0,26.85,-23.560112,-46.723137,0.060827624,true,3,20,2.84,292.31,0.18,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:25:440,-61,11.4,0.0,26.85,-23.560112,-46.723137,0.05830952,true,3,20,3.31,292.58002,0.6,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:25:663,-56,11.4,0.0,26.89,-23.560112,-46.723137,0.09,true,3,20,2.69,292.78998,0.48,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:25:769,-55,11.4,0.0,26.92,-23.560112,-46.723137,2.5632987,true,3,20,1.75,292.65,0.69,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:25:916,-61,11.4,0.0,26.92,-23.560112,-46.723137,0.17464249,true,3,20,-0.11,292.52002,-0.92,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:26:310,-54,11.4,0.0,26.86,-23.56011,-46.723137,2.510717,true,3,20,0.92,292.86,-1.19,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:26:607,-54,11.4,0.0,26.79,-23.56011,-46.723137,0.031622775,true,3,20,2.29,292.78,-0.35,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:26:727,-55,11.4,0.0,26.81,-23.56011,-46.723137,0.0781025,true,3,20,2.4,292.43,0.56,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:26:902,-51,11.4,0.0,26.81,-23.56011,-46.723137,0.12041594,true,3,20,1.78,291.89,2.07,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:27:103,-52,11.4,0.0,26.78,-23.56011,-46.723137,0.114017546,true,3,20,1.27,291.55,1.7,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:27:327,-50,11.4,0.0,26.75,-23.56011,-46.723137,2.5515876,true,3,20,0.82,291.47,0.94,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:27:603,-54,11.5,0.0,26.67,-23.56011,-46.723137,0.12529963,true,3,20,0.57,291.88,-0.42,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:27:790,-55,11.5,0.0,26.54,-23.56011,-46.723137,0.13341664,true,3,20,1.24,292.03998,-0.51,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:27:989,-51,11.4,0.0,26.41,-23.56011,-46.723137,0.19026297,true,3,20,2.64,291.99,0.86,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:28:822,-53,11.4,0.0,26.04,-23.56011,-46.72314,0.2912044,true,3,20,0.64,283.69,-0.86,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:30:761,-72,11.4,0.0,25.44,-23.560108,-46.723145,0.17262676,true,3,20,-0.31,285.31,-1.86,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:30:979,-71,11.4,0.0,25.38,-23.560108,-46.723145,0.14142135,true,3,20,0.12,285.22,-1.45,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:32:021,-56,11.4,0.0,25.28,-23.560108,-46.723145,0.14,true,3,20,0.88,285.15,-1.63,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:32:084,-68,11.4,0.0,25.28,-23.560108,-46.723145,0.14,true,3,20,0.97,285.18,-1.11,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:32:235,-62,11.4,0.0,25.32,-23.560108,-46.723145,0.19104972,true,3,20,1.02,285.0,0.08,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:32:336,-54,11.4,0.0,25.31,-23.560108,-46.72314,0.21,true,3,20,1.15,284.96002,0.37,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:32:671,-53,11.4,0.0,25.33,-23.560108,-46.72314,0.20396079,true,3,20,0.8,284.9,0.72,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:32:821,-52,11.4,0.0,25.35,-23.560108,-46.72314,0.1992486,true,3,20,0.74,285.03998,0.51,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:33:018,-57,11.4,0.0,25.38,-23.560108,-46.72314,0.16552946,true,3,20,1.18,285.16,0.01,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:33:229,-53,11.3,0.0,25.45,-23.560108,-46.72314,0.15264337,true,3,20,0.7,285.19,-0.37,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:33:526,-54,11.3,0.0,25.7,-23.560108,-46.72314,0.15811388,true,3,20,0.97,284.62,0.78,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:33:766,-54,11.3,0.0,25.98,-23.560108,-46.72314,0.17029387,true,3,20,1.16,284.16998,1.15,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:34:003,-55,11.3,0.0,26.45,-23.560108,-46.72314,0.12206556,true,3,20,1.9,283.72,-0.44,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:34:107,-54,11.3,0.0,26.6,-23.560108,-46.72314,0.15652476,true,3,20,2.01,283.63,-0.48,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:34:314,-55,11.3,0.0,26.96,-23.560108,-46.72314,2.5307114,true,3,20,1.89,283.6,-0.17,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:34:535,-52,11.3,0.0,27.41,-23.560108,-46.72314,2.5400198,true,3,20,1.2,283.56,-0.03,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:34:749,-56,11.3,0.0,27.82,-23.560108,-46.72314,0.05385165,true,3,20,0.22,283.66,-0.54,15,225,1,3,21,3,false,2,32,0.35
20140120 15:34:34:908,-55,11.3,0.0,28.27,-23.560108,-46.72314,2.5307114,true,3,20,-0.32,283.78998,-0.76,15,225,1,3,21,3,false,2,32,0.35
